,count,tag,poiId,shopName,_id
8,344,上菜慢,41478462,海盗船烤鱼（广祥店）,5ddb9df278246f4814ec6d2a
9,104,分量少,41478462,海盗船烤鱼（广祥店）,5ddb9df278246f4814ec6d2b
,count,tag,poiId,shopName,_id
0,235,菜品精致,42095697,好味道砂锅粥,5ddb9f2178246f4814ec8b68
1,222,回头客,42095697,好味道砂锅粥,5ddb9f2178246f4814ec8b69
2,186,上菜快,42095697,好味道砂锅粥,5ddb9f2178246f4814ec8b6a
3,27,海鲜棒,42095697,好味道砂锅粥,5ddb9f2178246f4814ec8b6b
4,6,停车方便,42095697,好味道砂锅粥,5ddb9f2178246f4814ec8b6c
5,40,朋友聚餐,42095697,好味道砂锅粥,5ddb9f2178246f4814ec8b6d
6,32,深夜食堂,42095697,好味道砂锅粥,5ddb9f2178246f4814ec8b6e
7,6,闺蜜聚会,42095697,好味道砂锅粥,5ddb9f2178246f4814ec8b6f
8,5,现做现卖,42095697,好味道砂锅粥,5ddb9f2178246f4814ec8b70
9,13,主食差,42095697,好味道砂锅粥,5ddb9f2178246f4814ec8b71
,count,tag,poiId,shopName,_id
0,43,服务热情,5780988,歌顿,5ddb9f2a78246f4814ec9bc6
1,30,性价比高,5780988,歌顿,5ddb9f2a78246f4814ec9bc7
2,20,味道赞,5780988,歌顿,5ddb9f2a78246f4814ec9bc8
3,19,价格实惠,5780988,歌顿,5ddb9f2a78246f4814ec9bc9
4,13,分量足,5780988,歌顿,5ddb9f2a78246f4814ec9bca
5,10,牛肉赞,5780988,歌顿,5ddb9f2a78246f4814ec9bcb
6,9,菜品不错,5780988,歌顿,5ddb9f2a78246f4814ec9bcc
7,8,主食赞,5780988,歌顿,5ddb9f2a78246f4814ec9bcd
8,4,上菜快,5780988,歌顿,5ddb9f2a78246f4814ec9bce
9,4,回头客,5780988,歌顿,5ddb9f2a78246f4814ec9bcf
,count,tag,poiId,shopName,_id
0,170,菜品精致,4344182,醉猫烤鱼（峡山店）,5ddba02178246f4814ec9c5c
1,157,回头客,4344182,醉猫烤鱼（峡山店）,5ddba02178246f4814ec9c5d
2,143,肉类好,4344182,醉猫烤鱼（峡山店）,5ddba02178246f4814ec9c5e
3,14,海鲜棒,4344182,醉猫烤鱼（峡山店）,5ddba02178246f4814ec9c5f
4,12,主食赞,4344182,醉猫烤鱼（峡山店）,5ddba02178246f4814ec9c60
5,6,有萌宠,4344182,醉猫烤鱼（峡山店）,5ddba02178246f4814ec9c61
6,17,朋友聚餐,4344182,醉猫烤鱼（峡山店）,5ddba02178246f4814ec9c62
7,5,深夜食堂,4344182,醉猫烤鱼（峡山店）,5ddba02178246f4814ec9c63
8,4,现做现卖,4344182,醉猫烤鱼（峡山店）,5ddba02178246f4814ec9c64
9,189,上菜慢,4344182,醉猫烤鱼（峡山店）,5ddba02178246f4814ec9c65
,count,tag,poiId,shopName,_id
0,232,点心好,4225185,荣诚饼家（峡山店）,5ddba08378246f4814eca9cc
1,229,服务热情,4225185,荣诚饼家（峡山店）,5ddba08378246f4814eca9cd
2,192,味道赞,4225185,荣诚饼家（峡山店）,5ddba08378246f4814eca9ce
3,44,回头客,4225185,荣诚饼家（峡山店）,5ddba08378246f4814eca9cf
4,3,高大上,4225185,荣诚饼家（峡山店）,5ddba08378246f4814eca9d0
5,3,饮品赞,4225185,荣诚饼家（峡山店）,5ddba08378246f4814eca9d1
6,6,现做现卖,4225185,荣诚饼家（峡山店）,5ddba08378246f4814eca9d2
7,207,性价比低,4225185,荣诚饼家（峡山店）,5ddba08378246f4814eca9d3
8,75,价格高,4225185,荣诚饼家（峡山店）,5ddba08378246f4814eca9d4
9,5,分量少,4225185,荣诚饼家（峡山店）,5ddba08378246f4814eca9d5
,count,tag,poiId,shopName,_id
0,139,味道赞,41565069,阿古鸡炉,5ddba0b778246f4814ecb016
1,129,服务热情,41565069,阿古鸡炉,5ddba0b778246f4814ecb017
2,108,性价比高,41565069,阿古鸡炉,5ddba0b778246f4814ecb018
3,62,上菜快,41565069,阿古鸡炉,5ddba0b778246f4814ecb019
4,55,价格实惠,41565069,阿古鸡炉,5ddba0b778246f4814ecb01a
5,54,回头客,41565069,阿古鸡炉,5ddba0b778246f4814ecb01b
6,29,菜品精致,41565069,阿古鸡炉,5ddba0b778246f4814ecb01c
7,27,分量足,41565069,阿古鸡炉,5ddba0b778246f4814ecb01d
8,24,肉类好,41565069,阿古鸡炉,5ddba0b778246f4814ecb01e
9,5,停车方便,41565069,阿古鸡炉,5ddba0b778246f4814ecb01f
,count,tag,poiId,shopName,_id
0,85,服务热情,42902743,OK椰饭,5ddba0ca78246f4814ecb390
1,53,味道赞,42902743,OK椰饭,5ddba0ca78246f4814ecb391
2,34,主食赞,42902743,OK椰饭,5ddba0ca78246f4814ecb392
3,16,上菜快,42902743,OK椰饭,5ddba0ca78246f4814ecb393
4,15,性价比高,42902743,OK椰饭,5ddba0ca78246f4814ecb394
5,6,回头客,42902743,OK椰饭,5ddba0ca78246f4814ecb395
6,4,肉类好,42902743,OK椰饭,5ddba0ca78246f4814ecb396
7,45,位置隐蔽,42902743,OK椰饭,5ddba0ca78246f4814ecb397
8,5,弄堂小店,42902743,OK椰饭,5ddba0ca78246f4814ecb398
9,21,分量少,42902743,OK椰饭,5ddba0ca78246f4814ecb399
,count,tag,poiId,shopName,_id
0,105,点心好,41869465,伊嘉亲蛋糕披萨烘焙站,5ddba0e178246f4814ecb4ee
1,102,服务热情,41869465,伊嘉亲蛋糕披萨烘焙站,5ddba0e178246f4814ecb4ef
2,81,味道赞,41869465,伊嘉亲蛋糕披萨烘焙站,5ddba0e178246f4814ecb4f0
3,30,性价比高,41869465,伊嘉亲蛋糕披萨烘焙站,5ddba0e178246f4814ecb4f1
4,20,价格实惠,41869465,伊嘉亲蛋糕披萨烘焙站,5ddba0e178246f4814ecb4f2
5,8,回头客,41869465,伊嘉亲蛋糕披萨烘焙站,5ddba0e178246f4814ecb4f3
6,7,高大上,41869465,伊嘉亲蛋糕披萨烘焙站,5ddba0e178246f4814ecb4f4
7,3,饮品赞,41869465,伊嘉亲蛋糕披萨烘焙站,5ddba0e178246f4814ecb4f5
8,13,位置隐蔽,41869465,伊嘉亲蛋糕披萨烘焙站,5ddba0e178246f4814ecb4f6
9,5,分量少,41869465,伊嘉亲蛋糕披萨烘焙站,5ddba0e178246f4814ecb4f7
,count,tag,poiId,shopName,_id
0,91,上菜快,6453273,佐敦茶餐厅（谷饶店）,5ddba15878246f4814ecb692
1,64,主食赞,6453273,佐敦茶餐厅（谷饶店）,5ddba15878246f4814ecb693
2,62,回头客,6453273,佐敦茶餐厅（谷饶店）,5ddba15878246f4814ecb694
3,45,肉类好,6453273,佐敦茶餐厅（谷饶店）,5ddba15878246f4814ecb695
4,13,海鲜棒,6453273,佐敦茶餐厅（谷饶店）,5ddba15878246f4814ecb696
5,20,朋友聚餐,6453273,佐敦茶餐厅（谷饶店）,5ddba15878246f4814ecb697
6,11,下午茶,6453273,佐敦茶餐厅（谷饶店）,5ddba15878246f4814ecb698
7,6,现做现卖,6453273,佐敦茶餐厅（谷饶店）,5ddba15878246f4814ecb699
8,4,工作餐,6453273,佐敦茶餐厅（谷饶店）,5ddba15878246f4814ecb69a
9,3,闺蜜聚会,6453273,佐敦茶餐厅（谷饶店）,5ddba15878246f4814ecb69b
,count,tag,poiId,shopName,_id
0,73,服务热情,50531932,中国贡茶（步行街店）,5ddba18b78246f4814ecbf02
1,51,味道赞,50531932,中国贡茶（步行街店）,5ddba18b78246f4814ecbf03
2,30,饮品赞,50531932,中国贡茶（步行街店）,5ddba18b78246f4814ecbf04
3,19,性价比高,50531932,中国贡茶（步行街店）,5ddba18b78246f4814ecbf05
4,16,环境优雅,50531932,中国贡茶（步行街店）,5ddba18b78246f4814ecbf06
5,14,上菜快,50531932,中国贡茶（步行街店）,5ddba18b78246f4814ecbf07
6,12,回头客,50531932,中国贡茶（步行街店）,5ddba18b78246f4814ecbf08
7,12,价格实惠,50531932,中国贡茶（步行街店）,5ddba18b78246f4814ecbf09
8,11,菜品精致,50531932,中国贡茶（步行街店）,5ddba18b78246f4814ecbf0a
9,11,分量足,50531932,中国贡茶（步行街店）,5ddba18b78246f4814ecbf0b
,count,tag,poiId,shopName,_id
0,156,味道赞,52934789,辣皇尚麻辣香锅,5ddba1cd78246f4814ecc146
1,88,环境优雅,52934789,辣皇尚麻辣香锅,5ddba1cd78246f4814ecc147
2,64,上菜快,52934789,辣皇尚麻辣香锅,5ddba1cd78246f4814ecc148
3,40,回头客,52934789,辣皇尚麻辣香锅,5ddba1cd78246f4814ecc149
4,21,饮品赞,52934789,辣皇尚麻辣香锅,5ddba1cd78246f4814ecc14a
5,13,肉类好,52934789,辣皇尚麻辣香锅,5ddba1cd78246f4814ecc14b
6,5,朋友聚餐,52934789,辣皇尚麻辣香锅,5ddba1cd78246f4814ecc14c
7,60,性价比低,52934789,辣皇尚麻辣香锅,5ddba1cd78246f4814ecc14d
8,41,分量少,52934789,辣皇尚麻辣香锅,5ddba1cd78246f4814ecc14e
9,9,主食差,52934789,辣皇尚麻辣香锅,5ddba1cd78246f4814ecc14f
,count,tag,poiId,shopName,_id
0,76,饮品赞,41989250,半糖主义（广祥路店）,5ddba23c78246f4814ecc538
1,74,点心好,41989250,半糖主义（广祥路店）,5ddba23c78246f4814ecc539
2,70,上菜快,41989250,半糖主义（广祥路店）,5ddba23c78246f4814ecc53a
3,51,回头客,41989250,半糖主义（广祥路店）,5ddba23c78246f4814ecc53b
4,37,肉类好,41989250,半糖主义（广祥路店）,5ddba23c78246f4814ecc53c
5,21,主食赞,41989250,半糖主义（广祥路店）,5ddba23c78246f4814ecc53d
6,3,海鲜棒,41989250,半糖主义（广祥路店）,5ddba23c78246f4814ecc53e
7,9,朋友聚餐,41989250,半糖主义（广祥路店）,5ddba23c78246f4814ecc53f
8,4,现做现卖,41989250,半糖主义（广祥路店）,5ddba23c78246f4814ecc540
9,52,分量少,41989250,半糖主义（广祥路店）,5ddba23c78246f4814ecc541
,count,tag,poiId,shopName,_id
0,53,主食赞,4780520,上岛咖啡（雍景店）,5ddba28d78246f4814eccaec
1,42,回头客,4780520,上岛咖啡（雍景店）,5ddba28d78246f4814eccaed
2,18,牛肉赞,4780520,上岛咖啡（雍景店）,5ddba28d78246f4814eccaee
3,11,高大上,4780520,上岛咖啡（雍景店）,5ddba28d78246f4814eccaef
4,3,海鲜棒,4780520,上岛咖啡（雍景店）,5ddba28d78246f4814eccaf0
5,10,朋友聚餐,4780520,上岛咖啡（雍景店）,5ddba28d78246f4814eccaf1
6,3,下午茶,4780520,上岛咖啡（雍景店）,5ddba28d78246f4814eccaf2
7,3,家庭聚餐,4780520,上岛咖啡（雍景店）,5ddba28d78246f4814eccaf3
8,3,闺蜜聚会,4780520,上岛咖啡（雍景店）,5ddba28d78246f4814eccaf4
9,87,上菜慢,4780520,上岛咖啡（雍景店）,5ddba28d78246f4814eccaf5
,count,tag,poiId,shopName,_id
0,89,味道赞,41967090,大台北零度冰屋,5ddba2b178246f4814ecd0fa
1,81,服务热情,41967090,大台北零度冰屋,5ddba2b178246f4814ecd0fb
2,46,性价比高,41967090,大台北零度冰屋,5ddba2b178246f4814ecd0fc
3,38,上菜快,41967090,大台北零度冰屋,5ddba2b178246f4814ecd0fd
4,38,菜品精致,41967090,大台北零度冰屋,5ddba2b178246f4814ecd0fe
5,32,分量足,41967090,大台北零度冰屋,5ddba2b178246f4814ecd0ff
6,32,价格实惠,41967090,大台北零度冰屋,5ddba2b178246f4814ecd100
7,22,回头客,41967090,大台北零度冰屋,5ddba2b178246f4814ecd101
8,14,饮品赞,41967090,大台北零度冰屋,5ddba2b178246f4814ecd102
9,8,海鲜棒,41967090,大台北零度冰屋,5ddba2b178246f4814ecd103
,count,tag,poiId,shopName,_id
0,142,上菜快,41334105,叻哥茶餐厅,5ddba2fe78246f4814ecd3a2
1,37,菜品精致,41334105,叻哥茶餐厅,5ddba2fe78246f4814ecd3a3
2,35,牛肉赞,41334105,叻哥茶餐厅,5ddba2fe78246f4814ecd3a4
3,32,回头客,41334105,叻哥茶餐厅,5ddba2fe78246f4814ecd3a5
4,8,点心好,41334105,叻哥茶餐厅,5ddba2fe78246f4814ecd3a6
5,4,主食赞,41334105,叻哥茶餐厅,5ddba2fe78246f4814ecd3a7
6,7,朋友聚餐,41334105,叻哥茶餐厅,5ddba2fe78246f4814ecd3a8
7,4,下午茶,41334105,叻哥茶餐厅,5ddba2fe78246f4814ecd3a9
8,3,闺蜜聚会,41334105,叻哥茶餐厅,5ddba2fe78246f4814ecd3aa
9,35,分量少,41334105,叻哥茶餐厅,5ddba2fe78246f4814ecd3ab
,count,tag,poiId,shopName,_id
0,92,服务热情,52173176,正宗隆江猪脚饭（长虹店）,5ddba31278246f4814ecd7bc
1,48,味道赞,52173176,正宗隆江猪脚饭（长虹店）,5ddba31278246f4814ecd7bd
2,40,菜品精致,52173176,正宗隆江猪脚饭（长虹店）,5ddba31278246f4814ecd7be
3,27,肉类好,52173176,正宗隆江猪脚饭（长虹店）,5ddba31278246f4814ecd7bf
4,22,分量足,52173176,正宗隆江猪脚饭（长虹店）,5ddba31278246f4814ecd7c0
5,20,上菜快,52173176,正宗隆江猪脚饭（长虹店）,5ddba31278246f4814ecd7c1
6,20,性价比高,52173176,正宗隆江猪脚饭（长虹店）,5ddba31278246f4814ecd7c2
7,19,回头客,52173176,正宗隆江猪脚饭（长虹店）,5ddba31278246f4814ecd7c3
8,17,主食赞,52173176,正宗隆江猪脚饭（长虹店）,5ddba31278246f4814ecd7c4
9,12,价格实惠,52173176,正宗隆江猪脚饭（长虹店）,5ddba31278246f4814ecd7c5
,count,tag,poiId,shopName,_id
0,94,回头客,6443226,小日禾寿司（长平店）,5ddba36f78246f4814ecd91a
1,64,菜品不错,6443226,小日禾寿司（长平店）,5ddba36f78246f4814ecd91b
2,40,分量足,6443226,小日禾寿司（长平店）,5ddba36f78246f4814ecd91c
3,30,肉类好,6443226,小日禾寿司（长平店）,5ddba36f78246f4814ecd91d
4,4,海鲜棒,6443226,小日禾寿司（长平店）,5ddba36f78246f4814ecd91e
5,10,朋友聚餐,6443226,小日禾寿司（长平店）,5ddba36f78246f4814ecd91f
6,6,现做现卖,6443226,小日禾寿司（长平店）,5ddba36f78246f4814ecd920
7,3,闺蜜聚会,6443226,小日禾寿司（长平店）,5ddba36f78246f4814ecd921
8,152,上菜慢,6443226,小日禾寿司（长平店）,5ddba36f78246f4814ecd922
9,4,主食差,6443226,小日禾寿司（长平店）,5ddba36f78246f4814ecd923
,count,tag,poiId,shopName,_id
0,135,服务热情,4380127,非尝麻辣烫,5ddba38f78246f4814ecdf82
1,100,味道赞,4380127,非尝麻辣烫,5ddba38f78246f4814ecdf83
2,58,性价比高,4380127,非尝麻辣烫,5ddba38f78246f4814ecdf84
3,50,回头客,4380127,非尝麻辣烫,5ddba38f78246f4814ecdf85
4,38,价格实惠,4380127,非尝麻辣烫,5ddba38f78246f4814ecdf86
5,20,菜品精致,4380127,非尝麻辣烫,5ddba38f78246f4814ecdf87
6,18,上菜快,4380127,非尝麻辣烫,5ddba38f78246f4814ecdf88
7,12,分量足,4380127,非尝麻辣烫,5ddba38f78246f4814ecdf89
8,12,环境优雅,4380127,非尝麻辣烫,5ddba38f78246f4814ecdf8a
9,11,位置好找,4380127,非尝麻辣烫,5ddba38f78246f4814ecdf8b
,count,tag,poiId,shopName,_id
0,64,环境优雅,52277936,禧御贡茶（东厦北路店）,5ddba3a578246f4814ece1da
1,63,服务热情,52277936,禧御贡茶（东厦北路店）,5ddba3a578246f4814ece1db
2,35,味道赞,52277936,禧御贡茶（东厦北路店）,5ddba3a578246f4814ece1dc
3,25,性价比高,52277936,禧御贡茶（东厦北路店）,5ddba3a578246f4814ece1dd
4,21,回头客,52277936,禧御贡茶（东厦北路店）,5ddba3a578246f4814ece1de
5,21,饮品赞,52277936,禧御贡茶（东厦北路店）,5ddba3a578246f4814ece1df
6,19,价格实惠,52277936,禧御贡茶（东厦北路店）,5ddba3a578246f4814ece1e0
7,18,干净整洁,52277936,禧御贡茶（东厦北路店）,5ddba3a578246f4814ece1e1
8,17,上菜快,52277936,禧御贡茶（东厦北路店）,5ddba3a578246f4814ece1e2
9,5,菜品健康,52277936,禧御贡茶（东厦北路店）,5ddba3a578246f4814ece1e3
,count,tag,poiId,shopName,_id
0,159,服务热情,50958353,贡茶（铜盂店）,5ddba3d278246f4814ece39c
1,87,味道赞,50958353,贡茶（铜盂店）,5ddba3d278246f4814ece39d
2,60,饮品赞,50958353,贡茶（铜盂店）,5ddba3d278246f4814ece39e
3,54,回头客,50958353,贡茶（铜盂店）,5ddba3d278246f4814ece39f
4,46,性价比高,50958353,贡茶（铜盂店）,5ddba3d278246f4814ece3a0
5,40,环境优雅,50958353,贡茶（铜盂店）,5ddba3d278246f4814ece3a1
6,33,上菜快,50958353,贡茶（铜盂店）,5ddba3d278246f4814ece3a2
7,31,菜品精致,50958353,贡茶（铜盂店）,5ddba3d278246f4814ece3a3
8,14,分量足,50958353,贡茶（铜盂店）,5ddba3d278246f4814ece3a4
9,6,点心好,50958353,贡茶（铜盂店）,5ddba3d278246f4814ece3a5
,count,tag,poiId,shopName,_id
0,74,上菜快,6741514,潮舫,5ddba44b78246f4814ece6ee
1,51,回头客,6741514,潮舫,5ddba44b78246f4814ece6ef
2,31,点心好,6741514,潮舫,5ddba44b78246f4814ece6f0
3,26,停车方便,6741514,潮舫,5ddba44b78246f4814ece6f1
4,6,牛肉赞,6741514,潮舫,5ddba44b78246f4814ece6f2
5,11,下午茶,6741514,潮舫,5ddba44b78246f4814ece6f3
6,5,家庭聚餐,6741514,潮舫,5ddba44b78246f4814ece6f4
7,3,朋友聚餐,6741514,潮舫,5ddba44b78246f4814ece6f5
8,3,工作餐,6741514,潮舫,5ddba44b78246f4814ece6f6
9,17,分量少,6741514,潮舫,5ddba44b78246f4814ece6f7
,count,tag,poiId,shopName,_id
0,215,环境优雅,51052827,御可贡茶（和平新和惠路店）,5ddba4a778246f4814ecee8c
1,109,饮品赞,51052827,御可贡茶（和平新和惠路店）,5ddba4a778246f4814ecee8d
2,99,味道赞,51052827,御可贡茶（和平新和惠路店）,5ddba4a778246f4814ecee8e
3,42,回头客,51052827,御可贡茶（和平新和惠路店）,5ddba4a778246f4814ecee8f
4,35,上菜快,51052827,御可贡茶（和平新和惠路店）,5ddba4a778246f4814ecee90
5,19,点心好,51052827,御可贡茶（和平新和惠路店）,5ddba4a778246f4814ecee91
6,15,菜品精致,51052827,御可贡茶（和平新和惠路店）,5ddba4a778246f4814ecee92
7,4,交通便利,51052827,御可贡茶（和平新和惠路店）,5ddba4a778246f4814ecee93
8,3,下午茶,51052827,御可贡茶（和平新和惠路店）,5ddba4a778246f4814ecee94
9,3,朋友聚餐,51052827,御可贡茶（和平新和惠路店）,5ddba4a778246f4814ecee95
,count,tag,poiId,shopName,_id
0,116,菜品不错,2702805,红磨坊（丰泽店）,5ddba52a78246f4814ecf436
1,107,上菜快,2702805,红磨坊（丰泽店）,5ddba52a78246f4814ecf437
2,92,回头客,2702805,红磨坊（丰泽店）,5ddba52a78246f4814ecf438
3,53,点心好,2702805,红磨坊（丰泽店）,5ddba52a78246f4814ecf439
4,10,牛肉赞,2702805,红磨坊（丰泽店）,5ddba52a78246f4814ecf43a
5,5,海鲜棒,2702805,红磨坊（丰泽店）,5ddba52a78246f4814ecf43b
6,3,交通便利,2702805,红磨坊（丰泽店）,5ddba52a78246f4814ecf43c
7,7,下午茶,2702805,红磨坊（丰泽店）,5ddba52a78246f4814ecf43d
8,5,朋友聚餐,2702805,红磨坊（丰泽店）,5ddba52a78246f4814ecf43e
9,32,分量少,2702805,红磨坊（丰泽店）,5ddba52a78246f4814ecf43f
,count,tag,poiId,shopName,_id
0,7,味道赞,50129237,第一佳大鸡排（东厦店）,5ddba53878246f4814ecfd00
1,7,价格实惠,50129237,第一佳大鸡排（东厦店）,5ddba53878246f4814ecfd01
2,6,肉类好,50129237,第一佳大鸡排（东厦店）,5ddba53878246f4814ecfd02
3,6,性价比高,50129237,第一佳大鸡排（东厦店）,5ddba53878246f4814ecfd03
4,3,回头客,50129237,第一佳大鸡排（东厦店）,5ddba53878246f4814ecfd04
5,3,菜品精致,50129237,第一佳大鸡排（东厦店）,5ddba53878246f4814ecfd05
6,3,服务热情,50129237,第一佳大鸡排（东厦店）,5ddba53878246f4814ecfd06
7,16,炸鸡,50129237,第一佳大鸡排（东厦店）,5ddba53878246f4814ecfd07
,count,tag,poiId,shopName,_id
0,22,服务热情,42590613,味哆千惠寿司·意大利面·小吃,5ddba53e78246f4814ecfd44
1,18,性价比高,42590613,味哆千惠寿司·意大利面·小吃,5ddba53e78246f4814ecfd45
2,16,味道赞,42590613,味哆千惠寿司·意大利面·小吃,5ddba53e78246f4814ecfd46
3,10,价格实惠,42590613,味哆千惠寿司·意大利面·小吃,5ddba53e78246f4814ecfd47
4,4,体验很棒,42590613,味哆千惠寿司·意大利面·小吃,5ddba53e78246f4814ecfd48
5,3,上菜快,42590613,味哆千惠寿司·意大利面·小吃,5ddba53e78246f4814ecfd49
6,5,环境一般,42590613,味哆千惠寿司·意大利面·小吃,5ddba53e78246f4814ecfd4a
7,6,分量少,42590613,味哆千惠寿司·意大利面·小吃,5ddba53e78246f4814ecfd4b
,count,tag,poiId,shopName,_id
0,151,服务热情,41598463,雪菲尔,5ddba55d78246f4814ecfdba
1,149,点心好,41598463,雪菲尔,5ddba55d78246f4814ecfdbb
2,70,味道赞,41598463,雪菲尔,5ddba55d78246f4814ecfdbc
3,40,性价比高,41598463,雪菲尔,5ddba55d78246f4814ecfdbd
4,32,价格实惠,41598463,雪菲尔,5ddba55d78246f4814ecfdbe
5,15,回头客,41598463,雪菲尔,5ddba55d78246f4814ecfdbf
6,7,上菜快,41598463,雪菲尔,5ddba55d78246f4814ecfdc0
7,6,饮品赞,41598463,雪菲尔,5ddba55d78246f4814ecfdc1
8,14,现做现卖,41598463,雪菲尔,5ddba55d78246f4814ecfdc2
9,4,分量少,41598463,雪菲尔,5ddba55d78246f4814ecfdc3
,count,tag,poiId,shopName,_id
0,23,味道赞,51577558,一品鲜·酸辣粉·土豆粉·酱香饭,5ddba56978246f4814ed0012
1,15,服务热情,51577558,一品鲜·酸辣粉·土豆粉·酱香饭,5ddba56978246f4814ed0013
2,9,菜品精致,51577558,一品鲜·酸辣粉·土豆粉·酱香饭,5ddba56978246f4814ed0014
3,6,性价比高,51577558,一品鲜·酸辣粉·土豆粉·酱香饭,5ddba56978246f4814ed0015
4,5,上菜快,51577558,一品鲜·酸辣粉·土豆粉·酱香饭,5ddba56978246f4814ed0016
5,3,回头客,51577558,一品鲜·酸辣粉·土豆粉·酱香饭,5ddba56978246f4814ed0017
6,3,干净整洁,51577558,一品鲜·酸辣粉·土豆粉·酱香饭,5ddba56978246f4814ed0018
7,4,环境一般,51577558,一品鲜·酸辣粉·土豆粉·酱香饭,5ddba56978246f4814ed0019
8,5,分量少,51577558,一品鲜·酸辣粉·土豆粉·酱香饭,5ddba56978246f4814ed001a
,count,tag,poiId,shopName,_id
0,274,环境优雅,42147601,小螺号,5ddba5ca78246f4814ed009d
1,159,味道赞,42147601,小螺号,5ddba5ca78246f4814ed009e
2,92,饮品赞,42147601,小螺号,5ddba5ca78246f4814ed009f
3,82,上菜快,42147601,小螺号,5ddba5ca78246f4814ed00a0
4,69,回头客,42147601,小螺号,5ddba5ca78246f4814ed00a1
5,56,菜品精致,42147601,小螺号,5ddba5ca78246f4814ed00a2
6,44,主食赞,42147601,小螺号,5ddba5ca78246f4814ed00a3
7,28,肉类好,42147601,小螺号,5ddba5ca78246f4814ed00a4
8,27,点心好,42147601,小螺号,5ddba5ca78246f4814ed00a5
9,12,朋友聚餐,42147601,小螺号,5ddba5ca78246f4814ed00a6
,count,tag,poiId,shopName,_id
0,28,服务热情,5579324,川记牛肉火锅（天山野菜馆）,5ddba5ce78246f4814ed06f1
1,14,味道赞,5579324,川记牛肉火锅（天山野菜馆）,5ddba5ce78246f4814ed06f2
2,6,性价比高,5579324,川记牛肉火锅（天山野菜馆）,5ddba5ce78246f4814ed06f3
3,5,价格实惠,5579324,川记牛肉火锅（天山野菜馆）,5ddba5ce78246f4814ed06f4
4,4,上菜快,5579324,川记牛肉火锅（天山野菜馆）,5ddba5ce78246f4814ed06f5
5,3,牛肉赞,5579324,川记牛肉火锅（天山野菜馆）,5ddba5ce78246f4814ed06f6
6,3,干净整洁,5579324,川记牛肉火锅（天山野菜馆）,5ddba5ce78246f4814ed06f7
7,9,菜品卖相不佳,5579324,川记牛肉火锅（天山野菜馆）,5ddba5ce78246f4814ed06f8
8,6,环境一般,5579324,川记牛肉火锅（天山野菜馆）,5ddba5ce78246f4814ed06f9
9,7,分量少,5579324,川记牛肉火锅（天山野菜馆）,5ddba5ce78246f4814ed06fa
